application_system_id;application_system_hex_id;application_system_name;application_system_current_state;application_system_diagram_hex_id;application_system_diagram_description;interaction_id;interaction_name;from_application_id;from_application_hex_id;from_application_name;to_application_id;to_application_hex_id;to_application_name;middleware;middleware_id_0;middleware_name_0;middleware_id_1;middleware_name_1;middleware_id_2;middleware_name_2;middleware_id_3;middleware_name_3;interface_type;pan;pci_card_holder;privacy_flag
0jEx5SInZHTG;ECEB270563C541D4;CCMS;Production;ECEB270C63C5427A;Application System Structure Diagram;E5D9F2195FD1437A;pain002;D5TQnuceSTpF;ECEB275263C543F8;CCMS;y6TQ2ldeSfVJ;49774C3C63E23DFB;SIX Paynet;Yes;ztytFaXvZn0r;DataOne - MFT;;;;;;;DATA FILE;No;No;Yes
Et6I5fsuZ1EH;486D6A4563E344E0;Authorization and Fraud Prevention;Production;486D6A8163E36B35;Authorization and Fraud Prevention Diagram;83C790265FD755DC;Token Activation Request (0100) [TCP/IP];bjx2sYngSneF;486D6A4163E341DD;Authentic;MhIZ0lvHSXG6;486D6A4463E34437;Visa EAS (EAS-C);No;;;;;;;;;WS TCP/IP;Yes;No;No
mvd8xi38ZDAD;227E3B3B632034A3;myCornèrcard Convenience (COP1);Production;227E3B4B63203F3C;myCornèrcard Convenience (COP1) Diagram;485F68305D5DAD9B;ESB -> CCMS;bjx2sYngSneF;227E3B38632032A2;Authentic;wfCY7QhhTrrW;227E3B3A632033FA;ESB - CCS Convenience Web Container;No;;;;;;;;;WS REST;Yes;No;Yes
MS2TOvv(XfvZ;74279E5861FB8F9A;Convenience Cards Customer Management;Production;74279E8161FBBD28;Application System Structure Diagram-2;435344335ED172B7;ESB Pega Int -> CCMS;D5TQnuceSTpF;74279E5261FB885E;CCMS;TVYFFFKhTjHG;74279E5261FB8819;ESB - Pega Int Container;No;;;;;;;;;WS REST;No;No;Yes
Et6I5fsuZ1EH;486D6A4563E344E0;Authorization and Fraud Prevention;Production;486D6A8163E36B35;Authorization and Fraud Prevention Diagram;83C7869A5FD72838;PIN Update [MQ];D5TQnuceSTpF;486D6A4263E34289;CCMS;bjx2sYngSneF;486D6A4163E341DD;Authentic;Yes;5IL8wHp2eTAI;IBM MQ;;;;;;;MESSAGE QUEUE;No;Yes;No
trPESyetYXYZ;399D8F1C62DE8E28;Catalyst - LOEB Club;Production;399D8F8E62DEB663;Application System Structure Diagram;5ED2BD0861E6A3BE;Member merge [MQ];9Kn9pWYFVrC2;399D977F62DEFF05;LCS Loyalty Cornèr Suite;D5TQnuceSTpF;399E9E0B62DE0375;CCMS;No;;;;;;;;;MESSAGE QUEUE;No;No;No
0jEx5SInZHTG;ECEB270563C541D4;CCMS;Production;ECEB270C63C5427A;Application System Structure Diagram;4D13DA606419E600;Fraud Data Change;xCHJXZT6aHSu;4D13D8E36419E2C3;Mastercard Fraud and Loss Database (FLD);D5TQnuceSTpF;ECEB275263C543F8;CCMS;Yes;)jHKKkcTdrkI;Secure Web Gateway - Proxy Restricted Business Critical;;;;;;;WS REST;No;No;No
Et6I5fsuZ1EH;486D6A4563E344E0;Authorization and Fraud Prevention;Production;486D6A8163E36B35;Authorization and Fraud Prevention Diagram;E22771AB67B36DD8;Account List Enquiry [WS];bjx2sYngSneF;486D6A4163E341DD;Authentic;D5TQnuceSTpF;486D6A4263E34289;CCMS;No;;;;;;;;;WS REST;No;No;No
0jEx5SInZHTG;ECEB270563C541D4;CCMS;Production;ECEB270C63C5427A;Application System Structure Diagram;5A9DAD4166D50642;Visa VCP File;D5TQnuceSTpF;ECEB275263C543F8;CCMS;V2at0bpbZP9U;5A9CA8F666D5EDD1;Visa Commercial Pay;Yes;ztytFaXvZn0r;DataOne - MFT;;;;;;;DATA FILE;Yes;No;No
0jEx5SInZHTG;ECEB270563C541D4;CCMS;Production;ECEB270C63C5427A;Application System Structure Diagram;9ED99F4865BC598B;Validate Payment;D5TQnuceSTpF;ECEB275263C543F8;CCMS;N)Z8BVqKbbu8;5A9C765066D56D45;Instant Payment Services;No;;;;;;;;;WS REST;No;No;Yes
MNAT7tNlTDDZ;74A57DC75DBD8CD3;CLM Onboarding (PEGA);Production;74A57E095DBD8D48;CLM Onboarding (PEGA) Diagram;B0B0277866F4969D;NotifyCardAssetCreation;q0z3LoLxc9yJ;1F584F0F67487875;DRB Package Management System (PMS);D5TQnuceSTpF;74A580F15DBDA075;CCMS;Yes;oUSVnNuiVjy6;Apache Kafka (onpremise);;;;;;;MESSAGE QUEUE;No;No;No
Et6I5fsuZ1EH;486D6A4563E344E0;Authorization and Fraud Prevention;Production;486D6A8163E36B35;Authorization and Fraud Prevention Diagram;4127451E64704862;TRXPAN Enquiry;bjx2sYngSneF;486D6A4163E341DD;Authentic;D5TQnuceSTpF;486D6A4263E34289;CCMS;No;;;;;;;;;WS REST;No;No;No
96zkXSikTXhH;BBD1C7215DBA46B8;Card Scoring and Decisioning;Production;BBD1C72C5DBA471A;Card Scoring and Decisioning Diagram;BBD1C9DF5DBA558C;CCMS -> FRAN;wM08r7ZeSjXL;BBD1C9A85DBA5500;ESB - CCMS Container;D5TQnuceSTpF;BBD1C7CD5DBA4835;CCMS;No;;;;;;;;;WS REST;No;No;Yes
Et6I5fsuZ1EH;486D6A4563E344E0;Authorization and Fraud Prevention;Production;486D6A8163E36B35;Authorization and Fraud Prevention Diagram;57BCB96D65016683;TRXPANUpdate-AUX;bjx2sYngSneF;486D6A4163E341DD;Authentic;D5TQnuceSTpF;486D6A4263E34289;CCMS;No;;;;;;;;;WS REST;No;No;No
Q2n0UGrGcTIH;0310541E66434527;FRED;Production;0310542D664345CD;Application System Structure Diagram;688ADC056697AF24;Provide Final Outcome code;ZrIdQlT)Z10X;3.10546E+14;FRED Predictor;bjx2sYngSneF;0310544D66434730;Authentic;No;;;;;;;;;WS REST;No;No;No
PzlCdNZfbbBI;32FF35E765A648B9;Clanq;Production;32FF366365A68C8C;Clanq Diagram;9D769FED5DB27704;CSV Statement (FILE);SM080wYeSbdK;D834155B68274788;Automation Statement (Inspire);D5TQnuceSTpF;32FF35E565A6460C;CCMS;No;;;;;;;;;DATA FILE;No;No;Yes
99i4jl5BZ5HZ;12C25BED632C8D11;Securicard;Production;12C25C01632C8DBA;Application System Structure Diagram;1D3D453964F06CAE;Onboard Cornèrcard Securicard clients;v2vXsg8gTDlQ;12C25C17632C8F27;Securicard;D5TQnuceSTpF;73BD9E6563FC8964;CCMS;Yes;a4E(Ha)HV1sE;Storage IBM (GPFS,NFS,CIFS,S3);;;;;;;DATA FILE;No;No;Yes
Et6I5fsuZ1EH;486D6A4563E344E0;Authorization and Fraud Prevention;Production;486D6A8163E36B35;Authorization and Fraud Prevention Diagram;2D03542964139DA2;Test messages;bjx2sYngSneF;486D6A4163E341DD;Authentic;A0vXtg8gT9qQ;0B5B21AD64182498;Visa Authorisation Simulator;No;;;;;;;;;WS TCP/IP;Yes;Yes;No
0jEx5SInZHTG;ECEB270563C541D4;CCMS;Production;ECEB270C63C5427A;Application System Structure Diagram;1D84217A640B021B;DCI - Interchange Issuer Detail File;D5TQnuceSTpF;ECEB275263C543F8;CCMS;qrsiKQRzZf4Q;92E4E5BB6405B179;DCI Diners Private CPN (Client Private Network);Yes;ztytFaXvZn0r;DataOne - MFT;;;;;;;DATA FILE;No;No;No
QEyZajkLYXGE;8FC3EB6462563908;Holistic Pay - Person Registry;Production;8FC3EB6E625639E5;Application System Structure Diagram;4AB6562262619616;Get Super Person Link;xCyZFkkLYntE;8FC3EB9162563CAF;Holistic Pay - Person Registry;D5TQnuceSTpF;8FC3EC9E62564063;CCMS;No;;;;;;;;;WS REST;No;No;Yes
cs((Nq6pX5EB;FBED6D1761CC2CE1;GT Suite Bottomline;Production;FBED6D4761CC60F7;Application System Structure Diagram;48B675CF5F996B1D;pain008;y6TQ2ldeSfVJ;FBED6D1261CC27A0;SIX Paynet;D5TQnuceSTpF;FBED6D1561CC2B3B;CCMS;No;;;;;;;;;DATA FILE;No;No;Yes
K6cdP3RiTDzA;9E61B0D95DB12BD3;Automation Operational Communications (Inspire);Production;9E61B56D5DB12D60;Application System Structure Diagram-2;9E61BB425DB13716;Status Update;D5TQnuceSTpF;9E61B58C5DB12E7B;CCMS;gL08axYeSDkK;9E61B59B5DB12ED5;Automation Operational Communication (Inspire);Yes;s2vXqg8gTHFQ;MQ Series;;;;;;;MESSAGE QUEUE;No;No;No
