id,hex_id,name
2A00469D5D930F2B,2A00469D5D930F2B,Screen Consultants SA
9A449A7E674841CA,9A449A7E674841CA,islbahamas.com
BC0EFB06688068E4,BC0EFB06688068E4,Prometeia S.p.A
BCDB27916449692E,BCDB27916449692E,"QlikTech GmbH, Düsseldorf, Zweigniederla"
685F6AA86436283E,685F6AA86436283E,Communication
3B535623662F5A4F,3B535623662F5A4F,"Zscale, Inc."
BCDB27876449644E,BCDB27876449644E,One identity
AE4FAEBC5D940F97,AE4FAEBC5D940F97,One Identity Software International
2A00469D5D930F21,2A00469D5D930F21,Synergetics SA
6EB2775A6290470B,6EB2775A6290470B,Thales dis schweiz AG
5462A2CB681C97CF,5462A2CB681C97CF,Kepler Experience Limited
92AD92EE5DD62870,92AD92EE5DD62870,Alemba Ltd
2B5B871368874F8E,2B5B871368874F8E,Have I Been Pwned
BCDB27AC6449746C,BCDB27AC6449746C,TELNYX LLC
7A137AED68352FCB,7A137AED68352FCB,Siteimprove GmbH
7A13B5F96835586C,7A13B5F96835586C,Trello
D8F2208A612E8CDD,D8F2208A612E8CDD,S2E Sprint srl
BCDB279664496B6E,BCDB279664496B6E,Rivero AG
CE06D19460414473,CE06D19460414473,Die Schweizerische Post
2A0046975D930B70,2A0046975D930B70,MIT Make Intuitive Tech SA
CE06D0D9604142C5,CE06D0D9604142C5,Direct Mail House AG
360D9C1D67B448AB,360D9C1D67B448AB,KPMG AG
F7CCFBEE654CE322,F7CCFBEE654CE322,Anaconda Inc.
9F57A87E605D0DB7,9F57A87E605D0DB7,VIZIBIT d.o.o.
3905395565DF4605,3905395565DF4605,rhyno solutions gmbh
050371EE6834A893,050371EE6834A893,Conductor GmbH
4AFA4C6D683D107C,4AFA4C6D683D107C,"Zeplin, Inc."
6348982E62027C20,6348982E62027C20,Touchway Solutions AG
53CD58FE68187EC6,53CD58FE68187EC6,Recruitee
4AFA4BA1683D0F37,4AFA4BA1683D0F37,Figma
C8BD196A661D26D3,C8BD196A661D26D3,Movil Access S.L
A039E70268424F87,A039E70268424F87,UsabilityHub
685F6AAB64362A52,685F6AAB64362A52,B2B Initiatives
85E9B699683E734F,85E9B699683E734F,Frontify AG
3905395565DF472F,3905395565DF472F,Nevis Security AG
85E9B4E6683E727F,85E9B4E6683E727F,Sprout Social Inc.
4AFA4BE1683D0FA4,4AFA4BE1683D0FA4,Miro LLC
31F85B8F5EFF29BB,31F85B8F5EFF29BB,Realvalue Consulting Swiss SA
F7CCFBE9654CE17E,F7CCFBE9654CE17E,MasterCard Europe SA
2A00469C5D930E8D,2A00469C5D930E8D,Bizmatica Swiss Sagl
318631C562DA492E,318631C562DA492E,AGNITAS AG
B20DE52262461C00,B20DE52262461C00,CoE Data & Analytics
BCDB275464494089,BCDB275464494089,Cedimension Swiss SAGL
8095930F5DB229BE,8095930F5DB229BE,CCM CH D
809593285DB22A36,809593285DB22A36,CCM CH F/I
809593745DB22B24,809593745DB22B24,CCM Serale
F7CCFA60654CBDE3,F7CCFA60654CBDE3,CCM Team Lugano
FD401ADA62483D66,FD401ADA62483D66,CCM Team Zürich
29A22B4067EC90ED,29A22B4067EC90ED,Centralino-1
038303D263699165,038303D263699165,Dunning & Collection
80959EE25DB242C3,80959EE25DB242C3,FI Administration & Business Support
685F6AAD64362BBF,685F6AAD64362BBF,IT Service Desk
